"","Model","Nuciferine"
"PLIN2",3.44230090824324,0.0272573903164113
"FNTA",-0.103709537422384,0.0938341749990883
"ETFB",-0.469871805752531,0.127477307882917
"DNAJB6",0.0336984769823649,0.0229209783590414
"RARRES2",0.0539979179897651,0.227049187798153
"DLAT",0.0808227419092102,0.136785314714789
"STX4",0.553587506933881,0.0242443918712454
"PITPNM1",-0.570237148735337,-0.0301640832538156
"TMOD2",-0.36145070271327,-0.0496218547961526
"CTNND2",0.133404521357113,0.039291825415714
"CHD5",-0.0891546709835005,-0.0391837046231669
"LSM14A",0.182559097809218,0.0424903426857055
"PPP1R37",0.198150518387831,-0.0681225082995492
"GRIA3",-0.860666880542992,0.237282903198042
"SRSF7",0.495029347808506,0.0358316960496511
"ETFA",-0.312385940777038,0.14665257861288
"NECAB1",-0.352758667830488,0.188105017507333
"SYNPO",0.174497184941012,-0.211300841672315
"PIP4K2B",-0.34405227104433,0.12177470235654
"GCSH",-0.0713283118933023,0.0203762126399944
"MXI1",-0.387711513932705,-0.00721397116598954
"SFPQ",0.548931998169753,0.132685472917691
"NTM",-0.412152426182312,0.0469428812840163
"ADCY2",-0.204400568785139,0.13142103731177
"JKAMP",0.0740273746770263,0.0177501139429237
"LIN7C",0.197044773351112,0.0706311060393288
"TEX264",-0.281518162721837,0.0504850834541927
"MLEC",0.271605150975009,0.0667146031561044
"CNDP2",0.01586500774569,0.0401556394914395
"STAM",0.693778815097841,0.0621153988190745
"PIK3R2",-0.245212881819344,0.0386598868323835
"RAB3B",-0.69118783461207,0.171416451797195
"ERGIC2",0.182541412968984,0.0868931075288898
"TMEM106B",-0.484245238402535,0.176527359497892
"RAD21",-0.0963185685918458,0.080378981740774
"DNAJC27",-0.393497227024726,0.0446725871169289
"PDCD4",-0.519022650170191,0.128952694097248
"CPNE5",0.336199896368563,0.00336573563812896
"C11orf87",-0.69481234430366,0.277419136471061
"ACAT2",0.644415592148967,0.235424282659391
"MID1IP1",0.284527142410927,-0.338462460346438
"UBR5",0.458259245109367,0.151709403398995
"NREP",-0.440436201790655,0.203656377218119
"CDV3",0.649170248809042,0.128001318491266
"ELAVL3",-0.0105241393768455,0.144296466996114
"SEC23A",0.0465512494910494,0.0864577666001501
"CBY1",-0.453493169103957,0.128860816781981
"TACC1",0.171673366706911,-0.0439870915917577
"CLPP",-0.103322433578068,0.188408924921265
"HM13",0.365705400484038,-0.0677073223954134
"RAB31",0.100346879379643,0.018661686269932
"GPR158",0.71846140151736,0.217375158663912
"AKIRIN1",0.363752363418158,0.0186695679033403
"CFAP298",-0.111084872766853,0.0986150981452948
"NIPA1",-0.642133658049838,0.1529851390206
"RAB35",0.0300540895196537,0.0353657659078354
"MED29",-0.14131681860088,-0.000243958854852568
"RPP21",0.175489803080446,-0.056130683004835
"THOC7",0.417481192500651,0.0913534183603665
"DYRK1B",0.861069816868752,0.0118994709191357
"FAM216A",0.397910453356247,0.0518526580073577
"ADH4",-0.292435854569181,0.0324861234628076
"DCTN4",0.260526280853616,0.056322600381749
"TXNDC12",0.210210897369171,0.0603485779755724
"SLC16A1",0.614862163710017,-0.162466347088096
"NKAIN2",-0.623950012708674,0.0427759203197815
"MESD",-0.0990578664666011,0.0385244340930237
"CLIP2",0.0693557391208311,0.0208337382184106
"MRPS33",-0.192808590954762,0.0300437474196278
"LRRC58",0.297764135962084,0.0805466309869489
"LYSMD2",-0.0107416490833859,0.0434311777549305
"SYS1",0.433407289392301,0.00179770390176151
"GRASP",1.74065085330161,-0.1299023411873
"RFK",0.31248274289039,0.18843066999003
"THRAP3",0.0351173482404951,0.147702324533478
"FOSB",4.85328971213344,-0.133573361048922
"COPZ1",0.0143771875868811,0.0127190696209716
"SUDS3",-0.13867731864925,0.0528268876102249
"MATK",-0.866382551364645,0.145504360978335
"USE1",-0.305197717462822,0.0327210136082386
"PDZD4",0.343264387842054,-0.0295275447322168
"TMEM9",-0.323522633653027,0.0930686118191749
"AP3B2",-0.0854787348380318,-0.00384320986145338
"IP6K1",-0.125098437686534,-0.00394870080753462
"RBM39",0.279742193283958,0.0848817605489807
"M6PR",0.352060659398646,-0.0230236420016537
"IP6K2",-0.322881198159154,0.150442110440153
"TRAPPC13",0.353919344344005,0.0690663952613455
"CDC37L1",0.214241376448566,0.0698932154240298
"ADARB1",0.629647108667766,0.173473990221962
"HAPLN4",-0.382460066356884,-0.178019473092918
"ATF6B",0.280566862855696,0.0715503916571836
"CEP19",-0.149892133392126,0.0891716594496561
"PDE1B",-0.407077016261603,0.182373857834074
"CLK2",-0.0943923702749546,0.0630175413150521
"RAB4B",-0.117305266847698,0.0308671127183161
"MED10",0.206544361089302,0.028529181446369
"RNF167",-0.128769471826936,0.00715699041288085
"ATG9A",-0.117112489659295,-0.0580095913105029
"KDELR1",0.0629813437114781,0.0480691839227304
"CREG2",1.10381680602428,-0.208558325628367
"TCEA1",0.179899169177424,0.153133440913232
"CLCN4",-0.720460070217084,0.0313606321208947
"RAB11FIP5",0.343409376391034,-0.146891712198402
"IPO7",0.460537888825579,0.0825122675589373
"UHMK1",0.0630598808434901,0.108845980912339
"CRELD1",-0.0542344787687459,-0.146077893570078
"PDE4B",1.06192236649838,0.0096831234665823
"AGPAT3",-0.127110852380481,0.0524942670050018
"TMED7",0.36491672407454,0.0287950731401793
"ZNF207",0.0783730014867264,0.174406495017619
"CADM1",0.104496812819239,-0.0355941764391133
"BTBD8",-0.12085091839608,0.0121166352094742
"STARD3NL",0.130204369472692,0.0277651558239064
"RTN4RL2",1.68057176848773,-0.0815632551596459
"LCMT1",-0.0564723030208574,0.107399182970705
"ATRN",-0.372202600408049,0.154293787314223
"COA5",-0.369683787233616,0.0794065542652428
"CCDC9",0.017054472530089,0.0970426592901637
"CEP170B",0.0846666453902727,0.0611872041729933
"SLC2A3",0.68673937375513,-0.13656277443658
"ZBED5",0.326097536026492,0.0144018622004239
"BNIP2",0.332926338429491,0.0456235388988001
"AP1B1",0.023741701542646,0.014631744303539
"ATG12",0.484656031408906,-0.130789666098206
"SLC25A17",-0.018965988196486,0.0191868607038663
"BAG1",0.701483336538457,-0.0123432643059898
"CNR1",0.39737465418692,-0.0181274979148931
"PRPF8",0.28844858934298,0.0562264438290284
"MRPL53",0.0143022665940565,0.122857543513968
"CHCHD6",-0.379147096370601,0.0590599167472471
"FCER1G",1.01180804826555,-0.462654653067365
"EHMT2",0.0344863255075969,-0.0473057147783568
"USP11",-0.450293630643586,0.0345323591923912
"AP3S1",0.221249738946576,0.139740095573827
"PAK6",0.354252265603397,0.0314713272805653
"SPRY2",0.965676611586649,-0.0062500943228403
"TMBIM4",0.112857344091249,0.106320249713295
"APC",0.125136944514416,0.0603837825625857
"FADS2",-0.0806542309762567,0.0889595045041421
"ATF5",0.418809456494594,0.02066701675507
"SPRED1",0.576587565947832,0.104334049580731
"MALSU1",0.188395192822877,0.0658067439360534
"ST6GALNAC6",-0.480116859572027,-0.0267182755181324
"OPA1",0.100642259464581,0.0787968118748825
"MAGOH",0.330202059633172,0.0546055344829041
"EXTL3",-0.130850806567558,0.0690097817802275
"SQLE",0.371635680667132,0.178650122523646
"TUFM",0.26754568916433,-0.0307596301492826
"FXYD1",-0.867781958024732,0.0241207685166735
"LSAMP",-0.375677490881632,0.0466444858690381
"VPS72",0.196828376153069,0.0130588214285085
"SLC1A1",0.430081877530369,0.0773522043288667
"RSL24D1",0.37658471665278,0.0403882524505973
"SARNP",0.233991040408427,0.0142341227866024
"USO1",0.343630325656964,0.107747529083153
"SLC35B1",0.187994641956294,0.131611268443649
"WDR45B",0.792869335221411,-0.0218052981439452
"AKR1B1",0.0711595372447636,-0.0392505798560454
"TBPL1",-0.00658428535437006,0.0729609241847929
"CTDNEP1",0.274194721068373,-0.00825633954876426
"PPP1R14B",1.07020437441231,-0.0585098362151405
"ARHGAP21",0.502101196759645,-0.0455220446469254
"ADD3",-0.355365526135173,-0.0415733290791065
"SDC3",-0.223094680198433,-0.084756835216685
"C3orf67",-1.02170433987613,0.332170843074436
"MTMR6",-0.0973061332436331,0.0471996803907528
"CHMP7",-0.0492450099674717,0.0643234995405623
"SLC32A1",0.116958977410629,0.157142920857781
"TECPR1",-0.334590693031506,0.0141150165791022
"RAMAC",-0.0254984673480613,0.0534697025847992
"JOSD2",-0.0759775177292449,-0.073082535672566
"SLC25A36",0.394761951702824,0.0388068775072993
"REPS2",-0.390218626862856,-0.0514207391891281
"POR",0.294663980629667,0.009877001432392
"MAOA",0.330385484618228,-0.0129648954073313
"AGT",-1.49698305023016,0.129636654130719
"TMEM176B",-0.530013696558887,-0.0756466901209938
"C6orf89",-0.0123319475905545,0.0474924301039179
"PAF1",0.365833501278074,-0.00319316305236157
"BPNT1",-0.0797656511244944,-0.0270544346081472
"AREL1",-0.176216395894023,0.0671332551341081
"KIF1C",-0.434028713882442,0.0680187533123456
"USP33",-0.0917952163821394,0.117492642625282
"C5orf15",0.107798690049903,0.064176731548991
"CYB5B",-0.20359997226948,0.151142626901737
"LUC7L2",0.257871370460622,0.151384995747166
"B4GALT5",0.953975924520591,-0.0592320562942247
"NLGN2",-0.0437733075274358,0.0148258066665793
"ERLEC1",-0.384273403722898,0.127188834812838
"CTTN",0.0697799681373763,0.129250734027112
"RNASET2",0.131926776301554,-0.141574099376291
"RTN2",-0.0294206133087996,-0.090988560161668
"NOMO1",0.135151914091659,-0.0175429453979356
"GBA",-0.275477086060382,0.0675435987892898
"TMEM208",0.384273056007812,0.0374112473317683
"MFN2",-0.152416955338863,0.112739686312097
"SPTBN4",-0.151750571396341,0.0240339673964389
"BTBD10",0.151541403326618,-0.0524129071183484
"LGALSL",0.105246273240696,-0.128110838360846
"TRAPPC2",-0.519564839160762,0.189245040336214
"PCDHA6",0.0218321410996561,0.0903714122788891
"DIRAS1",-0.160665052829949,0.06450953229354
"UBA2",0.518755564781791,0.117561238711376
"NFASC",-0.187606267797577,0.0719493312816895
"HSPA13",0.330201673024325,0.200748674619978
"MRPS18B",0.274364027138277,-0.0690282194107761
"ERMN",-1.74459429912631,0.584706490385473
"CHL1",0.201453391406427,-0.160915788294726
"API5",0.604426487666023,0.193671822358778
"SENP2",0.250908172519156,0.101037436184463
"PDCD5",-0.00616449466989806,0.015430040569606
"R3HDM1",0.398234162135029,0.118782013338101
"MSL1",0.0436539291917872,0.0424556113946926
"CACNG3",-0.558109086284297,0.0649498422940851
"PDCD6",0.400887486368214,0.0323601098581435
"CCDC92",0.174488704650511,0.0644902742584915
"TSR1",0.279945445897258,-0.0056666960227212
"SIGMAR1",0.798668887864817,-0.000328113094294549
"MZT1",-0.626411714508951,0.245644203144112
"TPGS1",-0.122915859078427,0.0255172047599854
"PRR7",0.305098562590038,-0.00193123644058602
"NR4A1",1.31947910983571,0.138102772745455
"MAP9",-0.0129619871741882,0.193596726543543
"RBM42",0.319472575148737,0.073411669497777
"WDR18",-0.0634209333516764,-0.0230198772964404
"LIN52",-0.48464976005314,0.0200400638758862
"ADGRG1",0.126095812238631,-0.0967155362122785
"EFNA3",0.762165564255006,-0.0897622669564642
"LAP3",0.572182675907595,-0.197650029331793
"PCDH10",-0.30793217677419,0.356949703368839
"RIC3",0.394154763555804,0.0343382390120683
"SMS",-0.165360488429858,0.0989480274257232
"CITED2",1.01495509782038,0.24092321451403
"PANX2",-0.476973392401463,-0.162105916069035
"RIMS1",-0.220304032298207,-0.0211060272936924
"VPS52",0.0993432787508416,-0.00842256513356687
"NOLC1",0.302525305477112,0.0246811041236356
"EFR3B",0.418250320685319,0.0438597462711298
"RBM8A",0.446947378205571,0.0222821283902859
"TP53I11",0.0374208284099018,-0.0175304570876028
"CHCHD3",-0.0749132593305076,0.0955844667452091
"JDP2",0.23393565767501,0.079044311353448
"AASDHPPT",0.170725318271792,0.100034425832223
"BRD7",0.150719422110138,0.00250858416639936
"MRPS14",-0.133909683528301,0.0160705562629018
"MGAT3",-0.123946537526568,-0.0349088343386255
"MOCS2",-0.361649821590191,-0.00830352915743439
"EIF4G3",0.00939328522328685,0.0961700479175688
"MAP7D2",0.338769662010451,0.0786660675112744
"ARMC1",-0.023505369226809,0.152427675343749
"SRPRA",0.354559937934971,0.0172696033334707
"PYGM",0.0726446257947796,-0.587773157083558
"TMEM127",-0.0065284032461194,0.0486215494864369
"TANGO2",-0.10583658768509,-0.00656182421099097
"MOB4",0.0531646278312744,0.0722688474484165
"ATG101",-0.0357536460671688,-0.00901938203696609
"TRAPPC4",-0.177797604595812,0.084898544139404
"SC5D",0.229289565763372,0.072187078953792
"REX1BD",-0.682177039045867,0.0774229268231279
"AFG3L2",0.840510382769366,0.103575949002677
"HNRNPR",-0.165359430954246,0.114986234224271
"RNF126",0.124174999127139,0.0258152203796463
"UBE2H",-0.0598702810567584,0.0677052732219408
"SSX2IP",0.0540373975894861,0.141809757328273
"ZER1",-0.382681058030058,-0.117520245484478
"RTCA",0.16065190868867,0.0802319659615742
"TMEM47",0.331717119713551,0.248218535219366
"RRAGC",0.0265266795505537,0.0101882052467944
"ZNHIT3",0.135804000228081,-0.0346618634213301
"ATP2B4",-0.278033648309066,-0.0247513518917929
"SAFB",0.285536963835823,0.0398477936129851
"SNAPC5",-0.545141088957197,0.146493827738751
"PDE4DIP",0.25992784248032,-0.00386094500706975
"ZNHIT1",-0.145311067350973,0.012191486118729
"SRCIN1",-0.218969154160249,-0.0245958816806676
"SPIRE1",0.388911648775897,-0.121831617954154
"FN3K",-0.832227681815628,-0.11526009868768
"GALNT1",0.566136475722933,-0.0137437612001567
"IST1",0.0650757460475157,0.0975020238596355
"FTO",-0.251479786433776,0.0470815822633624
"CHST10",0.711755031368926,-0.0279769584827998
"SREBF2",0.0379035002298067,0.160391923219213
"USP7",0.154802562273538,0.0958564810431319
"ZFYVE27",0.0225089246459358,0.155212234185245
"SLC6A8",0.262917734850681,-0.0225097580846951
"CFAP20",-0.402161528845908,0.101463994722211
"LEPROTL1",0.0985544618693747,0.105206745531239
"B3GALNT1",0.58324792237228,-0.134459509246771
"ANXA7",0.72083517510978,-0.132537403892466
"TIMM29",-0.204590471469184,0.00309535533148984
"SLC39A1",1.27989177337951,-0.183732995916434
"GPRIN1",0.196123089740066,0.076062412148368
"PFDN4",0.396215163783933,0.120123047903341
"HMGCR",0.574468158684477,0.131756179839359
"CRIPT",-0.195948362456993,-0.0198427642796092
"SLC4A1AP",-0.0244011959478705,0.144761857568796
"GOLGA7B",-0.1343373774826,0.262981487448419
"SULF2",-0.028531183468897,0.0761037080069852
"RFNG",-0.209665739615632,0.0843532245835144
"SNX12",0.141535362741687,0.065357559977865
"UQCR10",-0.168544500250219,-0.0108654271138375
"RNF112",-0.924777100232664,0.0897984361365335
"CTDSP2",0.239555568135876,0.0466878623001643
"HYOU1",0.500220741828942,0.0975351529534828
"NACC1",0.303402189662564,-0.066474557072284
"GRIK5",0.0509069923158065,-0.0979676419750789
"RAB3GAP1",0.0180499979423636,0.0514563719352831
"DNAJB4",0.175514664548232,-0.169685585746035
"NENF",-0.305493906268513,0.0991583145158467
"CLASP1",0.107562575274223,0.0481695904372944
"ANXA6",0.0767332994235591,0.00764536118473056
"ARFRP1",0.0351505074985133,0.011791597134187
"CAPN2",0.691444757594398,-0.040402175665929
"UBXN4",0.469939569687335,-0.0615624053557943
"HSPB8",2.31140852361965,-0.547389213363333
"FRY",-0.150217664294771,0.100650768285529
"KIF21A",-0.107778907896587,0.0245522819590398
"MRPS17",-0.0629762593476373,0.0167195476321776
"EPB41L3",-0.563687147435405,0.266138170672868
"CLCN3",-0.288672038545892,0.146388137714456
"GIPC1",-0.208497454079451,0.110988150879088
"COMMD9",-0.645780341621121,0.195167794593117
"SUSD4",-0.172845539676487,-0.197911210325753
"TYROBP",1.35518410002999,-0.33658633941882
"VAMP7",-0.27144083003476,0.101152542195649
"HERPUD1",0.653062480725249,0.0805934667598122
"SCN2A",-0.769519849461263,0.206770730044036
"GADD45GIP1",-0.142457879127936,0.0500916925499826
"MEF2A",0.0726901466185561,0.125484058818487
"RHOT1",0.146142442023807,0.148189784668234
"ASNS",0.553622948382907,0.171542497604284
"TTC9",0.803112302079557,0.106663438834445
"PHYH",-0.694974957664281,0.130918416750796
"LRP1",0.263158054305675,-0.0737658644386065
"SEC63",0.399876821563971,0.0893281327163778
"SAMD8",0.375512670481239,-0.0503808266025081
"STK24",-0.263639328311548,0.114133798551448
"PSMA3",0.0913489015371978,0.102496264893848
"PIANP",-0.414883482880319,0.00612054169496016
"B3GAT1",-1.04518278285787,0.275227531458883
"EMC2",-0.0912828719602177,0.0667416388259456
"ADSS",0.517178694707861,-0.0732291280053161
"MTFR1L",-0.0555974073157462,0.0512276158745312
"CADM2",-0.593428564402519,0.0720943362970769
"TOX4",0.406390997685387,0.0523860741437477
"FAM120A",0.192088176873004,0.0303357112623551
"DDX23",-0.0432703723033834,0.0729183845431958
"UBA3",-0.187472856150367,0.0970960170584768
"EAPP",-0.248914974291465,0.16186225527515
"SSRP1",0.282813918297434,0.0694161272457422
"HDGFL2",0.0526336540207865,0.092475869342486
"ITPK1",0.478607746489069,-0.0495261017257845
"CLSTN2",0.574529954828006,-0.154108776379728
"DHX15",0.586215694978305,0.0977769151158413
"PEX5L",-0.890827354003361,0.251585397360052
"ECH1",-0.88033498561663,0.0757558376412134
"UBA5",0.727364159691086,0.0945119323221315
"CERS1",-0.257741138404185,-0.0650518335832271
"TXNRD1",1.13070623982616,-0.0222662079560499
"TMEM259",0.171938454384887,0.0357478240114565
"PAICS",0.471634502968303,0.0217120407767697
"ACP1",0.0736712783731223,0.0482025646267361
"HDAC3",0.215379523843438,0.0518001021106612
"RIDA",-0.760828526848395,0.155227834805089
"EFTUD2",-0.257242597765006,0.17016012889824
"PNRC2",-0.010520744615359,0.0927905169372715
"CTPS1",0.231160806887165,0.0800583506846316
"TAOK2",-0.170793752680161,0.136039740530773
"MTMR2",0.416020683836383,0.0266524539443666
"MRPL37",0.204296529508011,0.0223797417907935
"SSR3",0.232023408326106,0.0557808710815514
"ECHS1",-0.696983224775234,0.0672663673832747
"PTP4A1",0.341273717804619,0.000482250113121607
"MRPS12",0.395664645236955,-0.0535183504558941
"ENTR1",0.362025234391304,0.0345918317238329
"KLHL7",0.040771232281993,0.0675817221831405
"MPDU1",-0.436692711083698,0.124020458892561
"KCNAB1",0.0894915813291611,0.217201773130984
"EIF1AX",1.43914074948654,0.00900228006934241
"KCNIP4",-0.830293630783025,0.283196879793253
"LPGAT1",-0.0482692090932519,0.0946647271593926
"TMEM199",-0.349692005009816,0.00732068644839647
"BACE1",-0.0508938643202736,0.214036372796471
"EIF2AK1",-0.0789984553629383,0.11832883923542
"HMGB3",-0.525080718103293,0.00679670675202034
"GNA11",-0.296855992519915,0.123263075948124
"ADPRH",-0.259069866265859,0.064116566580921
"TMEM100",2.4391799920577,-0.285105274302607
"KCNJ4",-0.37731041934485,0.0284537472307657
"DNAJC10",-0.0297394371543601,0.0147186788297199
"KIAA0930",0.473382260159052,0.144349239679207
"NEFH",-0.128702857630252,0.0534309586635583
"SURF4",0.622973455568066,0.0124543060091651
"ZFP91",-0.276857826384442,0.171762302592464
"SPCS2",0.0685263433338498,0.0369918477487119
"GADD45A",2.45377200754296,0.0196654307485161
"WARS",0.23688514727329,0.0438848526610573
"UXS1",0.365692854769193,0.142786037553762
"C5orf30",0.18626840972958,-0.0182379047385287
"DNLZ",0.437582987440332,-0.0367170873216962
"EIF2S3",0.236307957718388,0.0805262662414498
"PSMG3",-0.244123908142712,0.0615841800959418
"NAA50",0.940963970159883,0.0914254557212511
"CAMSAP2",0.285197072037745,0.0551905641414641
"CRY2",0.115087941617976,-0.220177945151376
"GALNT16",-0.499343847066209,-0.0192022546858975
"APOO",-0.276683370436674,0.102243287355515
"RNF141",-1.0211459415724,0.334566631479493
"MRPL4",0.11514597432184,0.0605797240444157
"PHF5A",0.275958689718463,0.0692091114194642
"CAND1",0.368909558513777,0.0374566658396014
"TRAP1",0.00513053428727739,0.110369061773694
